"guide","dataset","product","table","variable","description","metadata_source","source_type","observed_in_generated_register"
"pit","PIT_PS","madip-ge-020126d-ato-atopaysum1516-fy2015-16","ps_geo2021_1516","STE","State and territory","inst/plida_metadata/variables.csv","PLIDA metadata",FALSE
"pit","PIT_PS","madip-ge-020126d-ato-atopaysum1516-fy2015-16","ps_geo2021_1516","SYNTHETIC_AEUID","Synthetic MADIP Person ID","inst/plida_metadata/variables.csv","PLIDA metadata",TRUE
"pit","PIT_PS","madip-ge-020131d-ato-atopaysum1617-fy2016-17","ato_pay_sum_1617","ABN_HASH_TRUNC","Hashed employer ABN","inst/plida_metadata/variables.csv","PLIDA metadata",FALSE
"pit","PIT_PS","madip-ge-020131d-ato-atopaysum1617-fy2016-17","ato_pay_sum_1617","AMDT_CD","Amendment code","inst/plida_metadata/variables.csv","PLIDA metadata",FALSE
"pit","PIT_PS","madip-ge-020131d-ato-atopaysum1617-fy2016-17","ato_pay_sum_1617","EXMPT_FORGN_EMPLT_INCM_AMT","Exempt foreign employment income","inst/plida_metadata/variables.csv","PLIDA metadata",FALSE
"pit","PIT_PS","madip-ge-020131d-ato-atopaysum1617-fy2016-17","ato_pay_sum_1617","GRS_AMT","Gross payment amount","inst/plida_metadata/variables.csv","PLIDA metadata",FALSE
"pit","PIT_PS","madip-ge-020131d-ato-atopaysum1617-fy2016-17","ato_pay_sum_1617","INB_INCM_TYP","Individual non-business income type","inst/plida_metadata/variables.csv","PLIDA metadata",FALSE
"pit","PIT_PS","madip-ge-020131d-ato-atopaysum1617-fy2016-17","ato_pay_sum_1617","INCM_YR","Income year","inst/plida_metadata/variables.csv","PLIDA metadata",FALSE
"pit","PIT_PS","madip-ge-020131d-ato-atopaysum1617-fy2016-17","ato_pay_sum_1617","LSPA_AMT","Lump sum a","inst/plida_metadata/variables.csv","PLIDA metadata",FALSE
"pit","PIT_PS","madip-ge-020131d-ato-atopaysum1617-fy2016-17","ato_pay_sum_1617","LSPA_TYP","Lump sum a type","inst/plida_metadata/variables.csv","PLIDA metadata",FALSE
"pit","PIT_PS","madip-ge-020131d-ato-atopaysum1617-fy2016-17","ato_pay_sum_1617","LSPB_AMT","Lump sum b","inst/plida_metadata/variables.csv","PLIDA metadata",FALSE
"pit","PIT_PS","madip-ge-020131d-ato-atopaysum1617-fy2016-17","ato_pay_sum_1617","LSPD_AMT","Lump sum d","inst/plida_metadata/variables.csv","PLIDA metadata",FALSE
"pit","PIT_PS","madip-ge-020131d-ato-atopaysum1617-fy2016-17","ato_pay_sum_1617","LSPE_AMT","Lump sum e","inst/plida_metadata/variables.csv","PLIDA metadata",FALSE
"pit","PIT_PS","madip-ge-020131d-ato-atopaysum1617-fy2016-17","ato_pay_sum_1617","PERD_END_DT","Period end date","inst/plida_metadata/variables.csv","PLIDA metadata",FALSE
"pit","PIT_PS","madip-ge-020131d-ato-atopaysum1617-fy2016-17","ato_pay_sum_1617","PERD_PMT_DT","Payment date","inst/plida_metadata/variables.csv","PLIDA metadata",FALSE
"pit","PIT_PS","madip-ge-020131d-ato-atopaysum1617-fy2016-17","ato_pay_sum_1617","PERD_STRT_DT","Period start date","inst/plida_metadata/variables.csv","PLIDA metadata",FALSE
"pit","PIT_PS","madip-ge-020131d-ato-atopaysum1617-fy2016-17","ato_pay_sum_1617","PMT_SMRY_TYP","Payg payment summary type","inst/plida_metadata/variables.csv","PLIDA metadata",FALSE
"pit","PIT_PS","madip-ge-020131d-ato-atopaysum1617-fy2016-17","ato_pay_sum_1617","RPRTBL_EMPLYR_SUPER_CNTRBN_AMT","Reportable employer superannuation contributions","inst/plida_metadata/variables.csv","PLIDA metadata",FALSE
"pit","PIT_PS","madip-ge-020131d-ato-atopaysum1617-fy2016-17","ato_pay_sum_1617","RPRTBL_FBT_AMT","Reportable fringe benefits amount","inst/plida_metadata/variables.csv","PLIDA metadata",FALSE
"pit","PIT_PS","madip-ge-020131d-ato-atopaysum1617-fy2016-17","ato_pay_sum_1617","SYNTHETIC_AEUID","Synthetic id of individual person on dataset","inst/plida_metadata/variables.csv","PLIDA metadata",TRUE
"pit","PIT_PS","madip-ge-020131d-ato-atopaysum1617-fy2016-17","ato_pay_sum_1617","TAX_FREE_AMT","Tax-free component","inst/plida_metadata/variables.csv","PLIDA metadata",FALSE
